"id","category"
"80447","physics"
"80448","cs"
"80449","physics"
"80450","cs"
"80451","cs"
"80452","cs"
"80453","cs"
"80454","cs"
"80455","math"
"80456","cs"
"80457","stat"
"80458","math"
"80459","cs"
"80460","physics"
"80461","cs"
"80462","physics"
"80463","physics"
"80464","physics"
"80465","physics"
"80466","physics"
"80467","cs"
"80468","physics"
"80469","cs"
"80470","physics"
"80471","math"
"80472","cs"
"80473","stat"
"80474","stat"
"80475","cs"
"80476","cs"
"80477","cs"
"80478","cs"
"80479","physics"
"80480","cs"
"80481","physics"
"80482","math"
"80483","cs"
"80484","math"
"80485","physics"
"80486","physics"
"80487","math"
"80488","physics"
"80489","stat"
"80490","stat"
"80491","math"
"80492","stat"
"80493","cs"
"80494","physics"
"80495","cs"
"80496","math"
"80497","math"
"80498","physics"
"80499","physics"
"80500","physics"
"80501","physics"
"80502","math"
"80503","cs"
"80504","physics"
"80505","cs"
"80506","stat"
"80507","cs"
"80508","stat"
"80509","physics"
"80510","physics"
"80511","physics"
"80512","stat"
"80513","physics"
"80514","stat"
"80515","cs"
"80516","stat"
"80517","physics"
"80518","cs"
"80519","math"
"80520","physics"
"80521","cs"
"80522","physics"
"80523","cs"
"80524","cs"
"80525","math"
"80526","physics"
"80527","cs"
"80528","math"
"80529","math"
"80530","cs"
"80531","stat"
"80532","cs"
"80533","physics"
"80534","math"
"80535","physics"
"80536","cs"
"80537","physics"
"80538","physics"
"80539","math"
"80540","cs"
"80541","math"
"80542","math"
"80543","physics"
"80544","math"
"80545","physics"
"80546","math"
"80547","math"
"80548","math"
"80549","cs"
"80550","physics"
"80551","math"
"80552","math"
"80553","math"
"80554","physics"
"80555","cs"
"80556","physics"
"80557","cs"
"80558","math"
"80559","math"
"80560","math"
"80561","cs"
"80562","math"
"80563","math"
"80564","physics"
"80565","stat"
"80566","physics"
"80567","cs"
"80568","cs"
"80569","cs"
"80570","math"
"80571","cs"
"80572","stat"
"80573","cs"
"80574","cs"
"80575","math"
"80576","physics"
"80577","cs"
"80578","physics"
"80579","cs"
"80580","math"
"80581","cs"
"80582","math"
"80583","stat"
"80584","cs"
"80585","physics"
"80586","cs"
"80587","physics"
"80588","physics"
"80589","cs"
"80590","math"
"80591","cs"
"80592","math"
"80593","cs"
"80594","math"
"80595","physics"
"80596","cs"
"80597","physics"
"80598","physics"
"80599","physics"
"80600","physics"
"80601","cs"
"80602","physics"
"80603","math"
"80604","cs"
"80605","cs"
"80606","cs"
"80607","cs"
"80608","physics"
"80609","stat"
"80610","math"
"80611","math"
"80612","stat"
"80613","cs"
"80614","stat"
"80615","physics"
"80616","math"
"80617","cs"
"80618","math"
"80619","physics"
"80620","cs"
"80621","math"
"80622","stat"
"80623","cs"
"80624","physics"
"80625","stat"
"80626","stat"
"80627","stat"
"80628","physics"
"80629","math"
"80630","physics"
"80631","physics"
"80632","physics"
"80633","physics"
"80634","cs"
"80635","cs"
"80636","stat"
"80637","physics"
"80638","stat"
"80639","physics"
"80640","math"
"80641","physics"
"80642","cs"
"80643","physics"
"80644","math"
"80645","math"
"80646","physics"
"80647","cs"
"80648","cs"
"80649","cs"
"80650","cs"
"80651","cs"
"80652","physics"
"80653","physics"
"80654","physics"
"80655","physics"
"80656","math"
"80657","cs"
"80658","stat"
"80659","physics"
"80660","cs"
"80661","cs"
"80662","cs"
"80663","cs"
"80664","physics"
"80665","cs"
"80666","cs"
"80667","math"
"80668","math"
"80669","physics"
"80670","math"
"80671","stat"
"80672","math"
"80673","physics"
"80674","physics"
"80675","cs"
"80676","physics"
"80677","cs"
"80678","cs"
"80679","cs"
"80680","physics"
"80681","cs"
"80682","stat"
"80683","math"
"80684","physics"
"80685","cs"
"80686","math"
"80687","physics"
"80688","cs"
"80689","cs"
"80690","cs"
"80691","math"
"80692","math"
"80693","math"
"80694","cs"
"80695","cs"
"80696","stat"
"80697","math"
"80698","stat"
"80699","cs"
"80700","physics"
"80701","math"
"80702","math"
"80703","physics"
"80704","math"
"80705","stat"
"80706","stat"
"80707","cs"
"80708","cs"
"80709","cs"
"80710","stat"
"80711","physics"
"80712","stat"
"80713","cs"
"80714","physics"
"80715","physics"
"80716","physics"
"80717","math"
"80718","math"
"80719","stat"
"80720","stat"
"80721","stat"
"80722","physics"
"80723","physics"
"80724","physics"
"80725","math"
"80726","cs"
"80727","cs"
"80728","physics"
"80729","stat"
"80730","physics"
"80731","cs"
"80732","math"
"80733","physics"
"80734","physics"
"80735","cs"
"80736","math"
"80737","cs"
"80738","stat"
"80739","math"
"80740","stat"
"80741","cs"
"80742","cs"
"80743","cs"
"80744","math"
"80745","cs"
"80746","math"
"80747","math"
"80748","physics"
"80749","cs"
"80750","cs"
"80751","math"
"80752","math"
"80753","cs"
"80754","math"
"80755","cs"
"80756","cs"
"80757","cs"
"80758","stat"
"80759","cs"
"80760","stat"
"80761","stat"
"80762","stat"
"80763","physics"
"80764","stat"
"80765","math"
"80766","math"
"80767","cs"
"80768","physics"
"80769","cs"
"80770","math"
"80771","math"
"80772","stat"
"80773","math"
"80774","stat"
"80775","math"
"80776","math"
"80777","cs"
"80778","stat"
"80779","physics"
"80780","cs"
"80781","math"
"80782","physics"
"80783","physics"
"80784","cs"
"80785","physics"
"80786","math"
"80787","cs"
"80788","cs"
"80789","stat"
"80790","cs"
"80791","stat"
"80792","cs"
"80793","math"
"80794","stat"
"80795","physics"
"80796","physics"
"80797","math"
"80798","cs"
"80799","cs"
"80800","physics"
"80801","cs"
"80802","physics"
"80803","physics"
"80804","physics"
"80805","math"
"80806","cs"
"80807","math"
"80808","physics"
"80809","math"
"80810","physics"
"80811","cs"
"80812","stat"
"80813","math"
"80814","physics"
"80815","math"
"80816","cs"
"80817","cs"
"80818","cs"
"80819","math"
"80820","physics"
"80821","cs"
"80822","cs"
"80823","physics"
"80824","cs"
"80825","stat"
"80826","cs"
"80827","math"
"80828","physics"
"80829","cs"
"80830","math"
"80831","physics"
"80832","physics"
"80833","physics"
"80834","physics"
"80835","math"
"80836","math"
"80837","math"
"80838","physics"
"80839","physics"
"80840","stat"
"80841","cs"
"80842","physics"
"80843","math"
"80844","physics"
"80845","physics"
"80846","physics"
"80847","math"
"80848","cs"
"80849","physics"
"80850","cs"
"80851","cs"
"80852","math"
"80853","cs"
"80854","cs"
"80855","cs"
"80856","math"
"80857","cs"
"80858","math"
"80859","cs"
"80860","math"
"80861","stat"
"80862","physics"
"80863","physics"
"80864","math"
"80865","math"
"80866","math"
"80867","stat"
"80868","stat"
"80869","physics"
"80870","math"
"80871","cs"
"80872","cs"
"80873","physics"
"80874","cs"
"80875","cs"
"80876","cs"
"80877","cs"
"80878","physics"
"80879","stat"
"80880","cs"
"80881","math"
"80882","math"
"80883","cs"
"80884","math"
"80885","math"
"80886","cs"
"80887","cs"
"80888","cs"
"80889","cs"
"80890","stat"
"80891","physics"
"80892","math"
"80893","stat"
"80894","physics"
"80895","cs"
"80896","physics"
"80897","cs"
"80898","cs"
"80899","physics"
"80900","cs"
"80901","physics"
"80902","math"
"80903","physics"
"80904","physics"
"80905","physics"
"80906","math"
"80907","physics"
"80908","math"
"80909","math"
"80910","cs"
"80911","physics"
"80912","stat"
"80913","physics"
"80914","cs"
"80915","cs"
"80916","math"
"80917","cs"
"80918","math"
"80919","stat"
"80920","math"
"80921","physics"
"80922","physics"
"80923","physics"
"80924","stat"
"80925","cs"
"80926","cs"
"80927","cs"
"80928","math"
"80929","cs"
"80930","physics"
"80931","cs"
"80932","cs"
"80933","math"
"80934","cs"
"80935","cs"
"80936","physics"
"80937","math"
"80938","physics"
"80939","stat"
"80940","math"
"80941","stat"
"80942","physics"
"80943","cs"
"80944","math"
"80945","math"
"80946","math"
"80947","stat"
"80948","physics"
"80949","physics"
"80950","cs"
"80951","math"
"80952","math"
"80953","cs"
"80954","physics"
"80955","physics"
"80956","cs"
"80957","math"
"80958","math"
"80959","cs"
"80960","cs"
"80961","cs"
"80962","physics"
"80963","stat"
"80964","cs"
"80965","stat"
"80966","math"
"80967","math"
"80968","cs"
"80969","physics"
"80970","stat"
"80971","stat"
"80972","cs"
"80973","math"
"80974","physics"
"80975","physics"
"80976","math"
"80977","stat"
"80978","math"
"80979","physics"
"80980","physics"
"80981","physics"
"80982","cs"
"80983","stat"
"80984","stat"
"80985","cs"
"80986","physics"
"80987","cs"
"80988","cs"
"80989","stat"
"80990","physics"
"80991","physics"
"80992","physics"
"80993","math"
"80994","cs"
"80995","physics"
"80996","math"
"80997","cs"
"80998","physics"
"80999","stat"
"81000","math"
"81001","physics"
"81002","math"
"81003","cs"
"81004","stat"
"81005","cs"
"81006","stat"
"81007","math"
"81008","physics"
"81009","cs"
"81010","stat"
"81011","math"
"81012","stat"
"81013","math"
"81014","physics"
"81015","stat"
"81016","physics"
"81017","physics"
"81018","physics"
"81019","math"
"81020","cs"
"81021","stat"
"81022","cs"
"81023","physics"
"81024","math"
"81025","cs"
"81026","physics"
"81027","physics"
"81028","math"
"81029","cs"
"81030","cs"
"81031","physics"
"81032","cs"
"81033","cs"
"81034","cs"
"81035","math"
"81036","math"
"81037","cs"
"81038","stat"
"81039","math"
"81040","cs"
"81041","cs"
"81042","cs"
"81043","math"
"81044","cs"
"81045","physics"
"81046","cs"
"81047","physics"
"81048","math"
"81049","cs"
"81050","physics"
"81051","physics"
"81052","math"
"81053","physics"
"81054","stat"
"81055","cs"
"81056","physics"
"81057","physics"
"81058","physics"
"81059","stat"
"81060","cs"
"81061","cs"
"81062","stat"
"81063","math"
"81064","cs"
"81065","math"
"81066","physics"
"81067","cs"
"81068","cs"
"81069","stat"
"81070","stat"
"81071","physics"
"81072","physics"
"81073","cs"
"81074","physics"
"81075","physics"
"81076","physics"
"81077","physics"
"81078","physics"
"81079","physics"
"81080","stat"
"81081","math"
"81082","stat"
"81083","cs"
"81084","physics"
"81085","cs"
"81086","cs"
"81087","physics"
"81088","physics"
"81089","cs"
"81090","cs"
"81091","cs"
"81092","cs"
"81093","math"
"81094","physics"
"81095","physics"
"81096","stat"
"81097","cs"
"81098","cs"
"81099","cs"
"81100","cs"
"81101","math"
"81102","physics"
"81103","cs"
"81104","physics"
"81105","cs"
"81106","physics"
"81107","math"
"81108","cs"
"81109","math"
"81110","math"
"81111","stat"
"81112","physics"
"81113","stat"
"81114","physics"
"81115","physics"
"81116","math"
"81117","cs"
"81118","cs"
"81119","math"
"81120","cs"
"81121","cs"
"81122","cs"
"81123","math"
"81124","cs"
"81125","math"
"81126","cs"
"81127","cs"
"81128","stat"
"81129","math"
"81130","math"
"81131","cs"
"81132","math"
"81133","cs"
"81134","math"
"81135","math"
"81136","math"
"81137","cs"
"81138","physics"
"81139","physics"
"81140","cs"
"81141","math"
"81142","cs"
"81143","physics"
"81144","physics"
"81145","cs"
"81146","stat"
"81147","physics"
"81148","math"
"81149","cs"
"81150","physics"
"81151","cs"
"81152","math"
"81153","math"
"81154","physics"
"81155","physics"
"81156","cs"
"81157","cs"
"81158","stat"
"81159","cs"
"81160","math"
"81161","cs"
"81162","cs"
"81163","physics"
"81164","math"
"81165","cs"
"81166","cs"
"81167","math"
"81168","math"
"81169","stat"
"81170","physics"
"81171","cs"
"81172","math"
"81173","cs"
"81174","stat"
"81175","math"
"81176","physics"
"81177","physics"
"81178","cs"
"81179","math"
"81180","cs"
"81181","stat"
"81182","physics"
"81183","math"
"81184","physics"
"81185","math"
"81186","math"
"81187","physics"
"81188","stat"
"81189","math"
"81190","math"
"81191","physics"
"81192","physics"
"81193","physics"
"81194","cs"
"81195","math"
"81196","physics"
"81197","math"
"81198","math"
"81199","stat"
"81200","physics"
"81201","physics"
"81202","cs"
"81203","cs"
"81204","physics"
"81205","math"
"81206","math"
"81207","physics"
"81208","math"
"81209","math"
"81210","stat"
"81211","math"
"81212","cs"
"81213","stat"
"81214","cs"
"81215","physics"
"81216","physics"
"81217","math"
"81218","physics"
"81219","math"
"81220","math"
"81221","physics"
"81222","physics"
"81223","cs"
"81224","stat"
"81225","physics"
"81226","stat"
"81227","cs"
"81228","physics"
"81229","stat"
"81230","stat"
"81231","cs"
"81232","math"
"81233","stat"
"81234","math"
"81235","cs"
"81236","cs"
"81237","physics"
"81238","math"
"81239","math"
"81240","stat"
"81241","cs"
"81242","math"
"81243","physics"
"81244","cs"
"81245","math"
"81246","cs"
"81247","physics"
"81248","math"
"81249","cs"
"81250","cs"
"81251","cs"
"81252","physics"
"81253","cs"
"81254","math"
"81255","math"
"81256","cs"
"81257","physics"
"81258","cs"
"81259","cs"
"81260","stat"
"81261","stat"
"81262","physics"
"81263","math"
"81264","stat"
"81265","math"
"81266","physics"
"81267","cs"
"81268","physics"
"81269","cs"
"81270","physics"
"81271","math"
"81272","physics"
"81273","physics"
"81274","math"
"81275","physics"
"81276","stat"
"81277","cs"
"81278","physics"
"81279","math"
"81280","physics"
"81281","cs"
"81282","physics"
"81283","cs"
"81284","cs"
"81285","physics"
"81286","math"
"81287","cs"
"81288","stat"
"81289","physics"
"81290","math"
"81291","physics"
"81292","math"
"81293","cs"
"81294","cs"
"81295","physics"
"81296","cs"
"81297","math"
"81298","physics"
"81299","cs"
"81300","cs"
"81301","math"
"81302","physics"
"81303","physics"
"81304","cs"
"81305","physics"
"81306","physics"
"81307","cs"
"81308","physics"
"81309","math"
"81310","physics"
"81311","physics"
"81312","cs"
"81313","physics"
"81314","cs"
"81315","cs"
"81316","math"
"81317","cs"
"81318","cs"
"81319","physics"
"81320","math"
"81321","physics"
"81322","stat"
"81323","physics"
"81324","stat"
"81325","physics"
"81326","math"
"81327","physics"
"81328","physics"
"81329","cs"
"81330","physics"
"81331","cs"
"81332","cs"
"81333","math"
"81334","cs"
"81335","cs"
"81336","stat"
"81337","physics"
"81338","cs"
"81339","stat"
"81340","math"
"81341","physics"
"81342","stat"
"81343","physics"
"81344","physics"
"81345","cs"
"81346","cs"
"81347","math"
"81348","physics"
"81349","math"
"81350","math"
"81351","physics"
"81352","cs"
"81353","physics"
"81354","math"
"81355","stat"
"81356","math"
"81357","physics"
"81358","cs"
"81359","cs"
"81360","cs"
"81361","math"
"81362","physics"
"81363","stat"
"81364","math"
"81365","math"
"81366","cs"
"81367","cs"
"81368","math"
"81369","math"
"81370","cs"
"81371","math"
"81372","math"
"81373","physics"
"81374","cs"
"81375","cs"
"81376","cs"
"81377","physics"
"81378","cs"
"81379","cs"
"81380","stat"
"81381","cs"
"81382","math"
"81383","cs"
"81384","stat"
"81385","physics"
"81386","math"
"81387","stat"
"81388","physics"
"81389","physics"
"81390","cs"
"81391","physics"
"81392","stat"
"81393","stat"
"81394","physics"
"81395","physics"
"81396","cs"
"81397","cs"
"81398","cs"
"81399","math"
"81400","math"
"81401","cs"
"81402","math"
"81403","cs"
"81404","physics"
"81405","math"
"81406","math"
"81407","physics"
"81408","physics"
"81409","physics"
"81410","physics"
"81411","cs"
"81412","cs"
"81413","cs"
"81414","stat"
"81415","math"
"81416","physics"
"81417","cs"
"81418","physics"
"81419","stat"
"81420","cs"
"81421","physics"
"81422","math"
"81423","cs"
"81424","stat"
"81425","cs"
"81426","physics"
"81427","math"
"81428","math"
"81429","physics"
"81430","physics"
"81431","cs"
"81432","cs"
"81433","physics"
"81434","physics"
"81435","cs"
"81436","math"
"81437","cs"
"81438","stat"
"81439","stat"
"81440","physics"
"81441","math"
"81442","stat"
"81443","cs"
"81444","cs"
"81445","physics"
"81446","cs"
"81447","cs"
"81448","cs"
"81449","math"
"81450","physics"
"81451","stat"
"81452","physics"
"81453","physics"
"81454","stat"
"81455","stat"
"81456","cs"
"81457","physics"
"81458","cs"
"81459","cs"
"81460","cs"
"81461","cs"
"81462","physics"
"81463","physics"
"81464","cs"
"81465","cs"
"81466","cs"
"81467","cs"
"81468","math"
"81469","stat"
"81470","stat"
"81471","physics"
"81472","physics"
"81473","math"
"81474","physics"
"81475","cs"
"81476","physics"
"81477","cs"
"81478","cs"
"81479","cs"
"81480","math"
"81481","math"
"81482","physics"
"81483","stat"
"81484","math"
"81485","physics"
"81486","math"
"81487","math"
"81488","physics"
"81489","physics"
"81490","cs"
"81491","stat"
"81492","math"
"81493","math"
"81494","cs"
"81495","physics"
"81496","stat"
"81497","cs"
"81498","cs"
"81499","physics"
"81500","physics"
"81501","cs"
"81502","math"
"81503","physics"
"81504","physics"
"81505","math"
"81506","cs"
"81507","physics"
"81508","math"
"81509","cs"
"81510","math"
"81511","math"
"81512","physics"
"81513","cs"
"81514","math"
"81515","physics"
"81516","math"
"81517","math"
"81518","physics"
"81519","math"
"81520","math"
"81521","physics"
"81522","cs"
"81523","physics"
"81524","physics"
"81525","cs"
"81526","stat"
"81527","physics"
"81528","cs"
"81529","physics"
"81530","math"
"81531","stat"
"81532","cs"
"81533","physics"
"81534","cs"
"81535","math"
"81536","physics"
"81537","stat"
"81538","math"
"81539","math"
"81540","cs"
"81541","cs"
"81542","cs"
"81543","math"
"81544","physics"
"81545","physics"
"81546","cs"
"81547","physics"
"81548","cs"
"81549","cs"
"81550","physics"
"81551","math"
"81552","physics"
"81553","cs"
"81554","cs"
"81555","cs"
"81556","cs"
"81557","physics"
"81558","cs"
"81559","cs"
"81560","cs"
"81561","cs"
"81562","physics"
"81563","physics"
"81564","physics"
"81565","math"
"81566","cs"
"81567","stat"
"81568","math"
"81569","stat"
"81570","math"
"81571","physics"
"81572","stat"
"81573","math"
"81574","physics"
"81575","cs"
"81576","math"
"81577","physics"
"81578","math"
"81579","math"
"81580","physics"
"81581","cs"
"81582","cs"
"81583","cs"
"81584","cs"
"81585","physics"
"81586","cs"
"81587","stat"
"81588","math"
"81589","math"
"81590","cs"
"81591","math"
"81592","math"
"81593","stat"
"81594","cs"
"81595","cs"
"81596","math"
"81597","math"
"81598","physics"
"81599","physics"
"81600","math"
"81601","math"
"81602","math"
"81603","cs"
"81604","cs"
"81605","cs"
"81606","cs"
"81607","cs"
"81608","physics"
"81609","math"
"81610","physics"
"81611","cs"
"81612","cs"
"81613","cs"
"81614","stat"
"81615","physics"
"81616","stat"
"81617","math"
"81618","math"
"81619","cs"
"81620","physics"
"81621","math"
"81622","math"
"81623","cs"
"81624","cs"
"81625","math"
"81626","math"
"81627","physics"
"81628","math"
"81629","cs"
"81630","cs"
"81631","cs"
"81632","cs"
"81633","cs"
"81634","cs"
"81635","physics"
"81636","physics"
"81637","cs"
"81638","stat"
"81639","math"
"81640","math"
"81641","physics"
"81642","stat"
"81643","math"
"81644","cs"
"81645","stat"
"81646","stat"
"81647","physics"
"81648","physics"
"81649","physics"
"81650","math"
"81651","physics"
"81652","cs"
"81653","physics"
"81654","cs"
"81655","physics"
"81656","math"
"81657","stat"
"81658","stat"
"81659","physics"
"81660","math"
"81661","math"
"81662","cs"
"81663","math"
"81664","cs"
"81665","cs"
"81666","math"
"81667","math"
"81668","cs"
"81669","cs"
"81670","stat"
"81671","cs"
"81672","cs"
"81673","physics"
"81674","physics"
"81675","math"
"81676","math"
"81677","physics"
"81678","math"
"81679","math"
"81680","math"
"81681","cs"
"81682","math"
"81683","physics"
"81684","math"
"81685","stat"
"81686","cs"
"81687","math"
"81688","stat"
"81689","cs"
"81690","stat"
"81691","cs"
"81692","stat"
"81693","physics"
"81694","cs"
"81695","physics"
"81696","stat"
"81697","stat"
"81698","cs"
"81699","cs"
"81700","physics"
"81701","physics"
"81702","physics"
"81703","physics"
"81704","cs"
"81705","cs"
"81706","cs"
"81707","cs"
"81708","math"
"81709","physics"
"81710","physics"
"81711","physics"
"81712","cs"
"81713","physics"
"81714","cs"
"81715","stat"
"81716","physics"
"81717","cs"
"81718","cs"
"81719","stat"
"81720","physics"
"81721","stat"
"81722","cs"
"81723","math"
"81724","cs"
"81725","math"
"81726","stat"
"81727","cs"
"81728","stat"
"81729","cs"
"81730","cs"
"81731","cs"
"81732","physics"
"81733","cs"
"81734","math"
"81735","cs"
"81736","physics"
"81737","math"
"81738","cs"
"81739","physics"
"81740","stat"
"81741","cs"
"81742","stat"
"81743","cs"
"81744","physics"
"81745","physics"
"81746","cs"
"81747","math"
"81748","physics"
"81749","cs"
"81750","physics"
"81751","stat"
"81752","cs"
"81753","physics"
"81754","stat"
"81755","stat"
"81756","physics"
"81757","cs"
"81758","math"
"81759","physics"
"81760","stat"
"81761","math"
"81762","physics"
"81763","cs"
"81764","math"
"81765","math"
"81766","stat"
"81767","physics"
"81768","cs"
"81769","physics"
"81770","physics"
"81771","stat"
"81772","cs"
"81773","math"
"81774","cs"
"81775","physics"
"81776","math"
"81777","cs"
"81778","stat"
"81779","cs"
"81780","cs"
"81781","math"
"81782","math"
"81783","cs"
"81784","math"
"81785","physics"
"81786","math"
"81787","cs"
"81788","physics"
"81789","cs"
"81790","stat"
"81791","physics"
"81792","cs"
"81793","cs"
"81794","cs"
"81795","cs"
"81796","math"
"81797","physics"
"81798","physics"
"81799","physics"
"81800","physics"
"81801","cs"
"81802","cs"
"81803","stat"
"81804","physics"
"81805","math"
"81806","stat"
"81807","cs"
"81808","math"
"81809","physics"
"81810","cs"
"81811","cs"
"81812","physics"
"81813","math"
"81814","cs"
"81815","cs"
"81816","cs"
"81817","cs"
"81818","cs"
"81819","math"
"81820","math"
"81821","cs"
"81822","math"
"81823","stat"
"81824","physics"
"81825","physics"
"81826","cs"
"81827","cs"
"81828","physics"
"81829","cs"
"81830","physics"
"81831","math"
"81832","math"
"81833","cs"
"81834","cs"
"81835","stat"
"81836","physics"
"81837","cs"
"81838","cs"
"81839","physics"
"81840","cs"
"81841","math"
"81842","physics"
"81843","physics"
"81844","physics"
"81845","physics"
"81846","stat"
"81847","cs"
"81848","cs"
"81849","cs"
"81850","math"
"81851","physics"
"81852","cs"
"81853","physics"
"81854","cs"
"81855","math"
"81856","stat"
"81857","math"
"81858","physics"
"81859","math"
"81860","physics"
"81861","cs"
"81862","cs"
"81863","cs"
"81864","cs"
"81865","cs"
"81866","cs"
"81867","cs"
"81868","math"
"81869","cs"
"81870","physics"
"81871","physics"
"81872","math"
"81873","stat"
"81874","physics"
"81875","math"
"81876","physics"
"81877","physics"
"81878","physics"
"81879","cs"
"81880","cs"
"81881","physics"
"81882","cs"
"81883","math"
"81884","physics"
"81885","physics"
"81886","math"
"81887","cs"
"81888","math"
"81889","stat"
"81890","cs"
"81891","math"
"81892","physics"
"81893","physics"
"81894","cs"
"81895","cs"
"81896","stat"
"81897","cs"
"81898","math"
"81899","cs"
"81900","cs"
"81901","physics"
"81902","stat"
"81903","cs"
"81904","cs"
"81905","physics"
"81906","physics"
"81907","math"
"81908","cs"
"81909","cs"
"81910","stat"
"81911","cs"
"81912","physics"
"81913","math"
"81914","physics"
"81915","math"
"81916","cs"
"81917","cs"
"81918","cs"
"81919","physics"
"81920","cs"
"81921","cs"
"81922","physics"
"81923","cs"
"81924","math"
"81925","cs"
"81926","physics"
"81927","cs"
"81928","stat"
"81929","physics"
"81930","physics"
"81931","physics"
"81932","cs"
"81933","physics"
"81934","math"
"81935","stat"
"81936","math"
"81937","cs"
"81938","cs"
"81939","physics"
"81940","physics"
"81941","physics"
"81942","math"
"81943","physics"
"81944","cs"
"81945","physics"
"81946","math"
"81947","cs"
"81948","physics"
"81949","stat"
"81950","stat"
"81951","physics"
"81952","physics"
"81953","physics"
"81954","math"
"81955","physics"
"81956","cs"
"81957","math"
"81958","cs"
"81959","physics"
"81960","cs"
"81961","math"
"81962","cs"
"81963","stat"
"81964","math"
"81965","physics"
"81966","math"
"81967","physics"
"81968","math"
"81969","math"
"81970","physics"
"81971","math"
"81972","math"
"81973","physics"
"81974","physics"
"81975","stat"
"81976","physics"
"81977","stat"
"81978","cs"
"81979","physics"
"81980","stat"
"81981","physics"
"81982","physics"
"81983","physics"
"81984","stat"
"81985","physics"
"81986","physics"
"81987","physics"
"81988","stat"
"81989","math"
"81990","math"
"81991","physics"
"81992","cs"
"81993","math"
"81994","cs"
"81995","math"
"81996","math"
"81997","physics"
"81998","physics"
"81999","physics"
"82000","cs"
"82001","cs"
"82002","math"
"82003","math"
"82004","stat"
"82005","cs"
"82006","stat"
"82007","cs"
"82008","cs"
"82009","physics"
"82010","physics"
"82011","physics"
"82012","cs"
"82013","physics"
"82014","physics"
"82015","cs"
"82016","stat"
"82017","physics"
"82018","cs"
"82019","cs"
"82020","physics"
"82021","physics"
"82022","cs"
"82023","physics"
"82024","physics"
"82025","physics"
"82026","physics"
"82027","physics"
"82028","cs"
"82029","physics"
"82030","cs"
"82031","stat"
"82032","physics"
"82033","physics"
"82034","physics"
"82035","cs"
"82036","cs"
"82037","cs"
"82038","cs"
"82039","cs"
"82040","stat"
"82041","cs"
"82042","math"
"82043","math"
"82044","physics"
"82045","cs"
"82046","cs"
"82047","physics"
"82048","cs"
"82049","cs"
"82050","cs"
"82051","physics"
"82052","physics"
"82053","cs"
"82054","math"
"82055","stat"
"82056","cs"
"82057","physics"
"82058","physics"
"82059","stat"
"82060","physics"
"82061","cs"
"82062","physics"
"82063","math"
"82064","cs"
"82065","cs"
"82066","cs"
"82067","physics"
"82068","cs"
"82069","cs"
"82070","physics"
"82071","cs"
"82072","math"
"82073","stat"
"82074","cs"
"82075","cs"
"82076","cs"
"82077","cs"
"82078","physics"
"82079","cs"
"82080","stat"
"82081","physics"
"82082","cs"
"82083","stat"
"82084","cs"
"82085","physics"
"82086","cs"
"82087","math"
"82088","stat"
"82089","physics"
"82090","math"
"82091","stat"
"82092","stat"
"82093","stat"
"82094","cs"
"82095","physics"
"82096","cs"
"82097","physics"
"82098","physics"
"82099","physics"
"82100","math"
"82101","physics"
"82102","physics"
"82103","math"
"82104","stat"
"82105","cs"
"82106","cs"
"82107","cs"
"82108","physics"
"82109","physics"
"82110","math"
"82111","math"
"82112","physics"
"82113","cs"
"82114","math"
"82115","math"
"82116","physics"
"82117","math"
"82118","stat"
"82119","physics"
"82120","physics"
"82121","physics"
"82122","physics"
"82123","cs"
"82124","cs"
"82125","stat"
"82126","math"
"82127","physics"
"82128","physics"
"82129","math"
"82130","physics"
"82131","cs"
"82132","physics"
"82133","math"
"82134","cs"
"82135","stat"
"82136","math"
"82137","physics"
"82138","cs"
"82139","math"
"82140","math"
"82141","stat"
"82142","math"
"82143","physics"
"82144","stat"
"82145","math"
"82146","physics"
"82147","math"
"82148","cs"
"82149","math"
"82150","stat"
"82151","cs"
"82152","stat"
"82153","math"
"82154","stat"
"82155","physics"
"82156","physics"
"82157","physics"
"82158","math"
"82159","cs"
"82160","cs"
"82161","physics"
"82162","cs"
"82163","stat"
"82164","physics"
"82165","stat"
"82166","cs"
"82167","stat"
"82168","math"
"82169","physics"
"82170","math"
"82171","stat"
"82172","cs"
"82173","physics"
"82174","stat"
"82175","physics"
"82176","cs"
"82177","cs"
"82178","physics"
"82179","cs"
"82180","cs"
"82181","stat"
"82182","physics"
"82183","math"
"82184","physics"
"82185","physics"
"82186","stat"
"82187","cs"
"82188","stat"
"82189","math"
"82190","math"
"82191","physics"
"82192","math"
"82193","stat"
"82194","cs"
"82195","math"
"82196","math"
"82197","math"
"82198","stat"
"82199","math"
"82200","physics"
"82201","physics"
"82202","cs"
"82203","cs"
"82204","cs"
"82205","physics"
"82206","cs"
"82207","physics"
"82208","math"
"82209","physics"
"82210","cs"
"82211","math"
"82212","physics"
"82213","cs"
"82214","stat"
"82215","math"
"82216","cs"
"82217","cs"
"82218","physics"
"82219","math"
"82220","physics"
"82221","math"
"82222","math"
"82223","stat"
"82224","cs"
"82225","stat"
"82226","physics"
"82227","cs"
"82228","cs"
"82229","physics"
"82230","cs"
"82231","cs"
"82232","cs"
"82233","math"
"82234","math"
"82235","math"
"82236","math"
"82237","math"
"82238","math"
"82239","cs"
"82240","cs"
"82241","cs"
"82242","stat"
"82243","physics"
"82244","physics"
"82245","cs"
"82246","physics"
"82247","math"
"82248","cs"
